"Pcode","Locality","State","Comments","DeliveryOffice","PresortIndicator","ParcelZone","BSPnumber","BSPname","Category"
"4343","SPRING CREEK","QLD","Gatton","GATTON","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4343","UPPER TENTHILL","QLD",,"GATTON","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4343","VINEGAR HILL","QLD",,"GATTON","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4343","WOODBINE","QLD",,"GATTON","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4343","WOODLANDS","QLD",,"GATTON","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","CARPENDALE","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","EGYPT","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","FLAGSTONE CREEK","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","HELIDON","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","HELIDON SPA","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","LILYDALE","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","LOCKYER","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","ROCKMOUNT","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","SEVENTEEN MILE","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","SILVER PINCH","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","SILVER RIDGE","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","STOCKYARD","QLD","Gatton Shire","HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4344","UPPER FLAGSTONE","QLD",,"HELIDON - LPO","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4345","GATTON COLLEGE","QLD",,"GATTON","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4346","MARBURG","QLD",,"BOOVAL DC","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4347","GRANTHAM","QLD",,"GATTON","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4347","MA MA CREEK","QLD",,"GATTON","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4347","MOUNT WHITESTONE","QLD",,"GATTON","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4347","VERADILLA","QLD",,"GATTON","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4347","WINWILL","QLD",,"GATTON","420","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","ATHOL","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","CENTENARY HEIGHTS","QLD","Toowoomba","TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","CRANLEY","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","DARLING HEIGHTS","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","DRAYTON","QLD",,"TOOWOOMBA MC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","EAST TOOWOOMBA","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","EASTLAKE","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","FINNIE","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","GLENVALE","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","HARLAXTON","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","HARRISTOWN","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","KEARNEYS SPRING","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","MIDDLE RIDGE","QLD",,"TOOWOOMBA MC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","MOUNT KYNOCH","QLD",,"TOOWOOMBA MC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","MOUNT LOFTY","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","MOUNT RASCAL","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","NEWTOWN","QLD","Toowoomba","TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","NORTH TOOWOOMBA","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","NORTHLANDS","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","PICNIC POINT","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","PRINCE HENRY HEIGHTS","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","RANGEVILLE","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","REDWOOD","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","ROCKVILLE","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","SOUTH TOOWOOMBA","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","SOUTHTOWN","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","TOOWOOMBA","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","TOOWOOMBA CITY","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","TOOWOOMBA EAST","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","TOOWOOMBA SOUTH","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","TOOWOOMBA WEST","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","TOP CAMP","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","WELLCAMP","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","WESTBROOK","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4350","WILSONTON","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","ACLAND","QLD",,"TOOWOOMBA MC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","AMIENS","QLD",,"AMIENS - CMA","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","BALLARD","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","BAPAUME","QLD",,"STANTHORPE","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","BIRNAM","QLD","Crows Nest","TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","BLANCHVIEW","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","BRANCHVIEW","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","CABARLAH","QLD",,"CABARLAH - CMA","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","CEMENT MILLS","QLD",,"CEMENT MILLS","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","DERRYMORE","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","DJUAN","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","FIFTEEN MILE","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","GEHAM","QLD",,"TOOWOOMBA DC","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
"4352","GORE","QLD",,"CEMENT MILLS","454","Q2","042","TOOWOOMBA SE CNR","Delivery Area                                     "
